average_userscore,individual_userscore,movie_title,review_date,user_review,username
8.7,0,Casablanca,"JUN 22, 2020",What a miserable and overrated movie. I'm not even counting the fact that the film itself is quite biased. Don't spend your precious time watching it.,Kalrion
8.7,10,Casablanca,"JUN 12, 2020","The timeless story of two lovers separated by World War II, and reunited by chance, and a need of life and death; give her beloved and her husband a safe-conduct to Lisbon, and from there to America. An immortal must to see. What also makes it special are the songs on the piano, and Bogart.",alejandro970
8.7,7,Casablanca,"MAY 29, 2020","Talking about this film, i can`t say it deserves 100 or 10/10.I like it,but i still think it`s slightly overrated.",AndrewHord
8.7,10,Casablanca,"MAY 18, 2020","A time-lapse video, gentle and romantic song, warm and deep song. In the light, Rick once said that there are so many cities and so many pubs in the world, but she just walked into mine. Oh, many flaming love words. And I suddenly remembered a flower called Casablanca. Some people said it was the most beautiful lily in the world.",mnemosyne
8.7,10,Casablanca,"APR 27, 2020",10/10.........................................................................,nikovekilov
8.7,10,Casablanca,"APR 15, 2020",[SPOILER ALERT: This review contains spoilers.],Abyssofthoughts
8.7,10,Casablanca,"AUG 29, 2019","Casablanca. A wonderful film about love, honor and pride at one difficult time. Great acting was especially enjoyed by Captain Louis Renault by Claude Rains with Bogurt and Ingrid . An interesting story with a good ending.",TootsieWootsy
8.7,10,Casablanca,"AUG 23, 2019","The best, GREATEST thrilling and inspiring romance movie ever made! Or is it the best, GREATEST inspiring and thrilling romance movie ever made? With 2 of the best movie characters ever portrayed: Humphrey Bogart as Richard Blaine and Conrad Veidt as Maj. Heinrich Strasser! Plus the best movie song ever sung: As Time Goes By! Also, 7 of the best movie quotes ever spoken: ""Play it, Sam. Play 'As Time Goes By'."", ""Of all the gin joints in all the towns in all the world... ...she walks into mine."", ""Here's looking at you, kid."", ""We'll always have Paris."", ""Ilsa, I'm no good at being noble. But it doesn't take much to see that the problems of three little people... ...don't amount to a hill of beans in this crazy world."", ""Round up the usual suspects."", and ""Louis, I think this is the beginning of a beautiful friendship."" And the best movie score ever composed!",TMProofreader3
8.7,8,Casablanca,"MAY 19, 2019","Bogart and Bergman are changing history, witness it now or a century later, something so pure as such, doesn't get rusty. Casablanca Curtiz is light on his feet and smooth as the Jazz that is continuously and melodiously played in the hotel. And I think it is his supervision that blends in sacrifice in romance, so pure and irreplaceable, that drama is overshadowed by its crowd pleasing concept. The director, Michael Curtiz installs tiny notions in the script that carves a momentum of live hotel and the do's and don'ts of a hotelier especially the magnetic reputation he or she juggles by dipping his or her hands on both the side of the dirt. The Robin Hood figure, is their way in, and with Humphrey Bogart playing one of the most iconic character, the first act of the film is building up his figure that is latter to be **** with such fragility. But the final act is brimmed with charm, so where they actually had to work was the introduction. And choreographed like some exotic dance, the entire hotel that is mapped out in front of us, makes us feel like home something that has aged well over the years. Personally, I prefer the sacrifice of his hotel's fairness regarding the gambling policies. To me, that would always be the game changer, not only the actress's performance but the tone that shifts with such calculative baby steps that you are sinking in deliberately in those twinkling eyes. And if Bogart is boasting off with some of his best work then Ingrid Bergman definitely casts the magic powerful enough to rubble him down in a blink. Their equation is like some wine, you are buzzed with the aftermath soberness rather than their poetic romantic vacation. Casablanca defines the Hollywood version of Americana set in a different location, it was ahead of its time then and it is now; all hail the classic dish serving one purpose and one only.",amheretojudge
8.7,10,Casablanca,"MAY 9, 2019","If looking to be entertained; if looking for classic Hollywood art; if looking for a stirring story; if looking for a classic romance; if looking for just an incredible movie in every aspect you needn't look further, Casablanca is what you have been looking for.",poopersmcpoopin
8.7,3,Casablanca,"MAR 12, 2019","Does not live up to the hype. I'm guessing a lot of people who lived through WWII saw this and lost their sh&t, but it does nothing for me. Nothing grabs my attention here, iconic though it may be. I'm surprised it's fallen so low. It used to be the numero uno on every list.",UncleWillard
8.7,10,Casablanca,"JAN 6, 2019","one of the films I have seen countless number of times. Romantic, thrilling, wartime intrigue.... BOGART & BERGMAN - warner brothers at their 40's best!",johnny_cubert
8.7,10,Casablanca,"DEC 30, 2018","I could write a 50k word review on this film because it is so masterfully made. But you should just see for yourself. Take the time to appreciate the characters, the atmosphere, the tension, and all this amazing film has to offer.",AJJReviews
8.7,10,Casablanca,"DEC 21, 2018","Exquisite. The plot appears so slow, yet it is stingingly quick at the same time. Clever, witty, and self-aware, the performances give Casablanca its justice. It indeed remains a stellar example of the Golden Age of Hollywood.",Sathiel
8.7,9,Casablanca,"OCT 2, 2018",My score 97 Metascore / User score 100 / 92 Tomatometer / Audience score 97 / 95 IMDB 85 (94.3),MartyMcFly
7.6,7,Boyhood,"JAN 18, 2026",[SPOILER ALERT: This review contains spoilers.],famfacat
7.6,10,Boyhood,"AUG 17, 2025",Man I love this film. Everything here felt so realistic and relatable. The direction is impressive! Definitely had a shot at winning best picture in the oscars.,Ratohnhaketon
7.6,9,Boyhood,"JUL 7, 2025",Such a raw and unique take on a family and coming-of-age film. It's almost scary how much the boy grows up to resemble Ethan Hawke.,mtrahar
7.6,8,Boyhood,"NOV 17, 2024",Excellent movie! This movie can be watched with friends and family. The filmed over a decade with same cast.,virhaan
7.6,9,Boyhood,"SEP 20, 2024","If watching twelve years of a child's life for about 3 hours has its charm, it is because Linklater did his best to make the development of the plot, and the characters, look completely natural, realistic. It is not superfluous to see it.",alejandro970
7.6,1,Boyhood,"SEP 16, 2024","Never before have i seen a film try hard to accomplish absolutely nothing. Each scene more aimless than the next, saying nothing. A propagandist whirlwind of nepotism which throws you violently into the future on a whim. Oh, i **** you not, a white lady tells a hispanic landscaper guy that hes smart, and due to his long hours, that he should do night classes. Because of course she would.",icotzabb
7.6,10,Boyhood,"SEP 1, 2024",Boyhood is more than a movie. It's a perfect encapsulation of the universal experience of growing up with all its awkwardness and absurdity. Ethan Hawke are absolutely outstanding in supporting roles and Richard Linklater directs masterfully creating one of the purest examinations of the teenage experience committed to celluloid. A masterpiece.,Cluedon657
7.6,0,Boyhood,"JUN 27, 2024","Boyhood is the anti-movie by excellence. Nothing ever happens on its almost 3 hours of runtime. Nothing. Believe me, I stayed for the whole movie at the cinema waiting for something, anything, to ever happen, as my watch kept running while I was in disbelief; ""where is this perfect movie every critic is praising to the highest highs!?"". I have never left my seat during a movie at the cinema, not even for a quick visit to the snack bar o toilet. With Boyhood I should have started. That's my only regret, and that's how I will remember this movie. The one I should have quit long before its final credits started rolling on the big screen. Because there is nothing, nothing, on Boyhood besides it's 12 years of shootings, a remarkable experiment of course, that in no way can save this failed attempt of a movie, much less give it a place next to the absolute masterpieces of cinema history.",allezhaven
